username,score,score_percentage
MirekA20,3.0,5.493403795392682e-07
jaehyuee,3.0,5.493403795392682e-07
ALetkiewicz,3.0,5.493403795392682e-07
ALahestani,3.0,5.493403795392682e-07
DC_Wiszper,3.0,5.493403795392682e-07
Mirek10487701,3.0,5.493403795392682e-07
AugustValverde,3.0,5.493403795392682e-07
Mirand76611629,3.0,5.493403795392682e-07
Katarzy78493606,3.0,5.493403795392682e-07
jajkoboss,3.0,5.493403795392682e-07
w_zet,3.0,5.493403795392682e-07
jak_karpinski,3.0,5.493403795392682e-07
Katarzy88852567,3.0,5.493403795392682e-07
DAN_INTP,3.0,5.493403795392682e-07
DANISKOOS,3.0,5.493403795392682e-07
jack1968j,3.0,5.493403795392682e-07
MirkoWojtas,3.0,5.493403795392682e-07
DGPrawna,3.0,5.493403795392682e-07
vulpes_civitas,3.0,5.493403795392682e-07
MissLittleMaru,3.0,5.493403795392682e-07
KastaNormalsow,3.0,5.493403795392682e-07
AtanazyBazakba2,3.0,5.493403795392682e-07
jaca291289,3.0,5.493403795392682e-07
Kasztanek15,3.0,5.493403795392682e-07
nadalniepola,3.0,5.493403795392682e-07
nacpietruszki,3.0,5.493403795392682e-07
nachlodno,3.0,5.493403795392682e-07
Katalonczyk5,3.0,5.493403795392682e-07
Mirosaw97128927,3.0,5.493403795392682e-07
n_pegi,3.0,5.493403795392682e-07
AMaSpaceRobot,3.0,5.493403795392682e-07
Mirosaw64371141,3.0,5.493403795392682e-07
vvojthek,3.0,5.493403795392682e-07
Mirosaw53526475,3.0,5.493403795392682e-07
vvsohma,3.0,5.493403795392682e-07
Mirosaw15291462,3.0,5.493403795392682e-07
jacekjalu,3.0,5.493403795392682e-07
jacekkustra,3.0,5.493403795392682e-07
DGryffindora,3.0,5.493403795392682e-07
mtxx,3.0,5.493403795392682e-07
MichaKrzosek,3.0,5.493403795392682e-07
weronka_waz,3.0,5.493403795392682e-07
Koka098765,3.0,5.493403795392682e-07
justynajowita,3.0,5.493403795392682e-07
KolakowskiG,3.0,5.493403795392682e-07
MateuszSokol198,3.0,5.493403795392682e-07
MateuszSienki,3.0,5.493403795392682e-07
moonshitu,3.0,5.493403795392682e-07
MateuszPrzybya4,3.0,5.493403795392682e-07
jxfhve,3.0,5.493403795392682e-07
B0568170411,3.0,5.493403795392682e-07
windnkm,3.0,5.493403795392682e-07
k1era1,3.0,5.493403795392682e-07
MateuszKownack2,3.0,5.493403795392682e-07
k3g1nq,3.0,5.493403795392682e-07
k4m5n,3.0,5.493403795392682e-07
k8487k,3.0,5.493403795392682e-07
MateuszHol,3.0,5.493403795392682e-07
MateuszGuzik4,3.0,5.493403795392682e-07
KomenOgel89,3.0,5.493403795392682e-07
k_czapski,3.0,5.493403795392682e-07
B3n3kk,3.0,5.493403795392682e-07
CiasnyWiesiek11,3.0,5.493403795392682e-07
88Pallazzo,3.0,5.493403795392682e-07
wilku83,3.0,5.493403795392682e-07
wilk_darek,3.0,5.493403795392682e-07
Kiamson1,3.0,5.493403795392682e-07
moreonionpls,3.0,5.493403795392682e-07
ClockMaster8,3.0,5.493403795392682e-07
wiktonka,3.0,5.493403795392682e-07
jumbolek,3.0,5.493403795392682e-07
Mattee1987,3.0,5.493403795392682e-07
AzjatyckiCukier,3.0,5.493403795392682e-07
Knyfel,3.0,5.493403795392682e-07
Matsafi,3.0,5.493403795392682e-07
Matraszak,3.0,5.493403795392682e-07
jurek_54,3.0,5.493403795392682e-07
wiktymologia,3.0,5.493403795392682e-07
wilczur11,3.0,5.493403795392682e-07
KocieOko,3.0,5.493403795392682e-07
MatiJunior89,3.0,5.493403795392682e-07
justalempicka,3.0,5.493403795392682e-07
MatiBoron,3.0,5.493403795392682e-07
morid1n,3.0,5.493403795392682e-07
moriar_omnis,3.0,5.493403795392682e-07
Cinek_____,3.0,5.493403795392682e-07
justinloyalstan,3.0,5.493403795392682e-07
Mathew19911,3.0,5.493403795392682e-07
morfeusz84,3.0,5.493403795392682e-07
k_mrozek,3.0,5.493403795392682e-07
k_nowakowska_,3.0,5.493403795392682e-07
monsieur_fun,3.0,5.493403795392682e-07
ChybickiL,3.0,5.493403795392682e-07
kaktuswmiescie,3.0,5.493403795392682e-07
kaldloon,3.0,5.493403795392682e-07
7mildalej,3.0,5.493403795392682e-07
Mat_Szymanski,3.0,5.493403795392682e-07
Konrad45203115,3.0,5.493403795392682e-07
Konrad47376640,3.0,5.493403795392682e-07
7kotow,3.0,5.493403795392682e-07
witom_w_hellu,3.0,5.493403795392682e-07
kalxxxxxx,3.0,5.493403795392682e-07
kam1inski,3.0,5.493403795392682e-07
MatBia90,3.0,5.493403795392682e-07
MatBals86,3.0,5.493403795392682e-07
Chris84568216,3.0,5.493403795392682e-07
Mat99676390,3.0,5.493403795392682e-07
kamer7pl,3.0,5.493403795392682e-07
kamil02729852,3.0,5.493403795392682e-07
kamil123kaja,3.0,5.493403795392682e-07
kamil79243013,3.0,5.493403795392682e-07
kamilZwroclawia,3.0,5.493403795392682e-07
wkurwiash,3.0,5.493403795392682e-07
wkurxxxPolka,3.0,5.493403795392682e-07
Konrad19821,3.0,5.493403795392682e-07
Chris_Stk,3.0,5.493403795392682e-07
witekzet,3.0,5.493403795392682e-07
Mateusz27860604,3.0,5.493403795392682e-07
ChybaMaksiuuu,3.0,5.493403795392682e-07
Mateusz71049129,3.0,5.493403795392682e-07
Mateusz70496347,3.0,5.493403795392682e-07
ka_gorzka,3.0,5.493403795392682e-07
Chutek1980,3.0,5.493403795392682e-07
wislak_1906_,3.0,5.493403795392682e-07
kabziol,3.0,5.493403795392682e-07
BAlzuszczak,3.0,5.493403795392682e-07
monika_pec,3.0,5.493403795392682e-07
Christophorus69,3.0,5.493403795392682e-07
Mateusz05013120,3.0,5.493403795392682e-07
Koniec_i_kropka,3.0,5.493403795392682e-07
Mateusz23594485,3.0,5.493403795392682e-07
Koniokrady,3.0,5.493403795392682e-07
kaczuchxd,3.0,5.493403795392682e-07
Mateusz19880605,3.0,5.493403795392682e-07
monika84122138,3.0,5.493403795392682e-07
Mateusz12624142,3.0,5.493403795392682e-07
kageyamalonely,3.0,5.493403795392682e-07
Konrad09154723,3.0,5.493403795392682e-07
MatyldaMat,3.0,5.493403795392682e-07
AzaraphielG,3.0,5.493403795392682e-07
MatysMatysek,3.0,5.493403795392682e-07
wichura_kazio,3.0,5.493403795392682e-07
mrtdanielewicz,3.0,5.493403795392682e-07
jiveonx,3.0,5.493403795392682e-07
KingSavinczi,3.0,5.493403795392682e-07
Micha19861124,3.0,5.493403795392682e-07
Micha17450064,3.0,5.493403795392682e-07
Micha15970036,3.0,5.493403795392682e-07
mrsMiskowska,3.0,5.493403795392682e-07
Kinga55233778,3.0,5.493403795392682e-07
Micha01579309,3.0,5.493403795392682e-07
MichSz7,3.0,5.493403795392682e-07
MichKan8,3.0,5.493403795392682e-07
CrisKrakow,3.0,5.493403795392682e-07
CrisFromPoland,3.0,5.493403795392682e-07
jnieehaute,3.0,5.493403795392682e-07
wi35769310,3.0,5.493403795392682e-07
Miagkow,3.0,5.493403795392682e-07
MiaZzZ___,3.0,5.493403795392682e-07
joanaijuz,3.0,5.493403795392682e-07
joanna0328,3.0,5.493403795392682e-07
wiazanexx,3.0,5.493403795392682e-07
Kingfish0123,3.0,5.493403795392682e-07
whiteststevie,3.0,5.493403795392682e-07
KingOfKoks,3.0,5.493403795392682e-07
KingGrinczu,3.0,5.493403795392682e-07
KiendraMarcin,3.0,5.493403795392682e-07
Kiba21070026,3.0,5.493403795392682e-07
jemlegalnie,3.0,5.493403795392682e-07
jeonstylez,3.0,5.493403795392682e-07
Micha98404878,3.0,5.493403795392682e-07
Micha95778713,3.0,5.493403795392682e-07
jerkze_n,3.0,5.493403795392682e-07
msznerch,3.0,5.493403795392682e-07
jerzowski_jerzy,3.0,5.493403795392682e-07
mswierczynski1,3.0,5.493403795392682e-07
jerzy_p,3.0,5.493403795392682e-07
jinniemoji,3.0,5.493403795392682e-07
jerzyna_,3.0,5.493403795392682e-07
wezyr3,3.0,5.493403795392682e-07
jeszua33,3.0,5.493403795392682e-07
jewish_jesus_ch,3.0,5.493403795392682e-07
whiskeysour143,3.0,5.493403795392682e-07
mruwki,3.0,5.493403795392682e-07
KimTusk,3.0,5.493403795392682e-07
Kindzielke,3.0,5.493403795392682e-07
Micha34725685,3.0,5.493403795392682e-07
Crdsairmiwk,3.0,5.493403795392682e-07
Crazy4myself2,3.0,5.493403795392682e-07
Maugo11,3.0,5.493403795392682e-07
mrozek888,3.0,5.493403795392682e-07
KlaudiaMisselle,3.0,5.493403795392682e-07
Mecenas_Walenta,3.0,5.493403795392682e-07
jolimen_t,3.0,5.493403795392682e-07
joluus,3.0,5.493403795392682e-07
wierzynka_03,3.0,5.493403795392682e-07
Cony_yae,3.0,5.493403795392682e-07
mrah1967,3.0,5.493403795392682e-07
ConradrootJabba,3.0,5.493403795392682e-07
KlayborRobert,3.0,5.493403795392682e-07
Mazak420,3.0,5.493403795392682e-07
Colonelturnip2,3.0,5.493403795392682e-07
MaxxKowalski,3.0,5.493403795392682e-07
Klimcza49700997,3.0,5.493403795392682e-07
wik_a_,3.0,5.493403795392682e-07
wikawmajtysika,3.0,5.493403795392682e-07
ju_seba44,3.0,5.493403795392682e-07
94trustbieber,3.0,5.493403795392682e-07
Mawdaniec,3.0,5.493403795392682e-07
Maveric86449035,3.0,5.493403795392682e-07
CnotNiewiesci,3.0,5.493403795392682e-07
Maurice8008,3.0,5.493403795392682e-07
KlaudiaKope4,3.0,5.493403795392682e-07
MediaWolne,3.0,5.493403795392682e-07
wienersoldier00,3.0,5.493403795392682e-07
joanqa1,3.0,5.493403795392682e-07
Mezioor99,3.0,5.493403795392682e-07
MeyerLa75317330,3.0,5.493403795392682e-07
joannajo_anna,3.0,5.493403795392682e-07
Metrowskyy,3.0,5.493403795392682e-07
MetropoliaP,3.0,5.493403795392682e-07
Metra_Tom,3.0,5.493403795392682e-07
MetlikWGlowie,3.0,5.493403795392682e-07
Kipisz_Jest,3.0,5.493403795392682e-07
joannaprzybyls4,3.0,5.493403795392682e-07
joasia1966,3.0,5.493403795392682e-07
AxelE_11,3.0,5.493403795392682e-07
KkuPattori,3.0,5.493403795392682e-07
johnila_,3.0,5.493403795392682e-07
Klapek_21,3.0,5.493403795392682e-07
CosmiCsu1922,3.0,5.493403795392682e-07
Melancholia_pl,3.0,5.493403795392682e-07
9bartek_L,3.0,5.493403795392682e-07
Corri_Nescato,3.0,5.493403795392682e-07
jolanta73679854,3.0,5.493403795392682e-07
CopernicusNic1,3.0,5.493403795392682e-07
MonikaMarkows15,3.0,5.493403795392682e-07
MonikaOffficial,3.0,5.493403795392682e-07
PZPPF1,3.0,5.493403795392682e-07
OliOlivka2008,3.0,5.493403795392682e-07
OlgaEwela75,3.0,5.493403795392682e-07
grari07,3.0,5.493403795392682e-07
nomatt21,3.0,5.493403795392682e-07
nomaaad01,3.0,5.493403795392682e-07
ukasz041769952,3.0,5.493403795392682e-07
greenbiteything,3.0,5.493403795392682e-07
noitssnotme18,3.0,5.493403795392682e-07
Olaf_1990,3.0,5.493403795392682e-07
gregfarm2,3.0,5.493403795392682e-07
KamiL68392107,3.0,5.493403795392682e-07
gregjusza,3.0,5.493403795392682e-07
OlafAstor,3.0,5.493403795392682e-07
Kamien_w_wode,3.0,5.493403795392682e-07
OlaSuworow_Wawa,3.0,5.493403795392682e-07
OlaStrzelecka2,3.0,5.493403795392682e-07
KamijouTouma69,3.0,5.493403795392682e-07
gregorius74,3.0,5.493403795392682e-07
Kamikam87944223,3.0,5.493403795392682e-07
Ola85768220,3.0,5.493403795392682e-07
Ola75575976,3.0,5.493403795392682e-07
Ola24759159,3.0,5.493403795392682e-07
nonhummus,3.0,5.493403795392682e-07
Kama_EsGie,3.0,5.493403795392682e-07
normalnosci3210,3.0,5.493403795392682e-07
gramwkomputer,3.0,5.493403795392682e-07
KakaX82396047,3.0,5.493403795392682e-07
gorzkieporanki,3.0,5.493403795392682e-07
OnlyOneWomen,3.0,5.493403795392682e-07
gorzkismakwina,3.0,5.493403795392682e-07
Darek01020492,3.0,5.493403795392682e-07
OnetRano,3.0,5.493403795392682e-07
Kaktus2116,3.0,5.493403795392682e-07
norbertkowalsk9,3.0,5.493403795392682e-07
gosia70028216,3.0,5.493403795392682e-07
gosza_zosza,3.0,5.493403795392682e-07
uczulenienabzdu,3.0,5.493403795392682e-07
udawanie,3.0,5.493403795392682e-07
DaraVelour,3.0,5.493403795392682e-07
OlkaPolonka,3.0,5.493403795392682e-07
gowniegowno,3.0,5.493403795392682e-07
gps65,3.0,5.493403795392682e-07
ugabuga5566,3.0,5.493403795392682e-07
Aanimallover,3.0,5.493403795392682e-07
noooorka,3.0,5.493403795392682e-07
grafitHB,3.0,5.493403795392682e-07
grakas92,3.0,5.493403795392682e-07
DanusiaMoher,3.0,5.493403795392682e-07
nnnataliaaaaaa,3.0,5.493403795392682e-07
nnfrbusiness,3.0,5.493403795392682e-07
grk_anita,3.0,5.493403795392682e-07
Kamil59545429,3.0,5.493403795392682e-07
Obiektywny_K,3.0,5.493403795392682e-07
DanielS09688627,3.0,5.493403795392682e-07
ObiektywieTomka,3.0,5.493403795392682e-07
gskoczylas,3.0,5.493403795392682e-07
nikt_i_ktos,3.0,5.493403795392682e-07
gucio_70,3.0,5.493403795392682e-07
nikop9000,3.0,5.493403795392682e-07
ukasz83098507,3.0,5.493403795392682e-07
guerlainn71,3.0,5.493403795392682e-07
guiItykissx,3.0,5.493403795392682e-07
OScfy,3.0,5.493403795392682e-07
OPapierska,3.0,5.493403795392682e-07
ukasz92924276,3.0,5.493403795392682e-07
gusiaczek0,3.0,5.493403795392682e-07
OK19756207,3.0,5.493403795392682e-07
DanielKuc10,3.0,5.493403795392682e-07
A_Powiem_Cos,3.0,5.493403795392682e-07
ukasz99967883,3.0,5.493403795392682e-07
KamilBarnas,3.0,5.493403795392682e-07
Nuleczka2,3.0,5.493403795392682e-07
DanielSkalski1,3.0,5.493403795392682e-07
Observatore5,3.0,5.493403795392682e-07
nikuw2138,3.0,5.493403795392682e-07
nittka77,3.0,5.493403795392682e-07
ArturKowalicki,3.0,5.493403795392682e-07
DankowskiRobert,3.0,5.493403795392682e-07
OjgenAlojz,3.0,5.493403795392682e-07
grubamruwa,3.0,5.493403795392682e-07
Kamil10858482,3.0,5.493403795392682e-07
niziol_ewelina,3.0,5.493403795392682e-07
DankaDanuta72,3.0,5.493403795392682e-07
ukasz30581652,3.0,5.493403795392682e-07
nivram_e,3.0,5.493403795392682e-07
nitram9691,3.0,5.493403795392682e-07
grzegoslaw,3.0,5.493403795392682e-07
grze_ada,3.0,5.493403795392682e-07
Kamil40537623,3.0,5.493403795392682e-07
ArturMajdur,3.0,5.493403795392682e-07
grzegmor,3.0,5.493403795392682e-07
Obywatel889,3.0,5.493403795392682e-07
Kamil48129651,3.0,5.493403795392682e-07
DanielWojda13,3.0,5.493403795392682e-07
ObserwatorTrad1,3.0,5.493403795392682e-07
ukasz64339008,3.0,5.493403795392682e-07
KajetanKowalsk5,3.0,5.493403795392682e-07
goraczkoprzemek,3.0,5.493403795392682e-07
inolewandowski,3.0,5.493403795392682e-07
turinfopl,3.0,5.493403795392682e-07
Artur20804051,3.0,5.493403795392682e-07
g_grigorii76,3.0,5.493403795392682e-07
PNauczycielski,3.0,5.493403795392682e-07
Dariusz1963_,3.0,5.493403795392682e-07
PLsalamanderPL,3.0,5.493403795392682e-07
Dariusz06239715,3.0,5.493403795392682e-07
KWiatr4,3.0,5.493403795392682e-07
gab9603,3.0,5.493403795392682e-07
PLinBarcelona,3.0,5.493403795392682e-07
KWykret,3.0,5.493403795392682e-07
tvradom,3.0,5.493403795392682e-07
PKuleszynski,3.0,5.493403795392682e-07
PK_pikolo626,3.0,5.493403795392682e-07
twentyonelena,3.0,5.493403795392682e-07
twiggyem,3.0,5.493403795392682e-07
DarioguteK,3.0,5.493403795392682e-07
twiterowy100,3.0,5.493403795392682e-07
gamgamdzi,3.0,5.493403795392682e-07
DarioKoc,3.0,5.493403795392682e-07
Artur43493177,3.0,5.493403795392682e-07
K_Walnik,3.0,5.493403795392682e-07
PPR_VR46,3.0,5.493403795392682e-07
fxkiler,3.0,5.493403795392682e-07
Opole_News,3.0,5.493403795392682e-07
Dariusz51859798,3.0,5.493403795392682e-07
obsranegacie,3.0,5.493403795392682e-07
DariuszOgloza,3.0,5.493403795392682e-07
PWanatowicz,3.0,5.493403795392682e-07
KRAWCZYKTOMASZ1,3.0,5.493403795392682e-07
Adam12335405,3.0,5.493403795392682e-07
PTajemnic,3.0,5.493403795392682e-07
Artur06191370,3.0,5.493403795392682e-07
PSusza,3.0,5.493403795392682e-07
tuchajbej1,3.0,5.493403795392682e-07
Adam09491501,3.0,5.493403795392682e-07
PSarlej,3.0,5.493403795392682e-07
PSSE_Augustow,3.0,5.493403795392682e-07
friendlyairport,3.0,5.493403795392682e-07
Artur09372434,3.0,5.493403795392682e-07
KRaczy5,3.0,5.493403795392682e-07
observateurtemp,3.0,5.493403795392682e-07
PS21041948,3.0,5.493403795392682e-07
PREZESV001,3.0,5.493403795392682e-07
obrazymajestatu,3.0,5.493403795392682e-07
fulcrum_kcpr,3.0,5.493403795392682e-07
futurologiae,3.0,5.493403795392682e-07
K_Zed_,3.0,5.493403795392682e-07
K__Marcin,3.0,5.493403795392682e-07
K__Szymala,3.0,5.493403795392682e-07
gasia345,3.0,5.493403795392682e-07
Abrakadabus,3.0,5.493403795392682e-07
KacperPaczek,3.0,5.493403795392682e-07
glossminniee,3.0,5.493403795392682e-07
nowakadam_,3.0,5.493403795392682e-07
OskarOrent,3.0,5.493403795392682e-07
KacperusMaximus,3.0,5.493403795392682e-07
notyuta,3.0,5.493403795392682e-07
goIdustlou,3.0,5.493403795392682e-07
Kaczmi3,3.0,5.493403795392682e-07
KaczorM88,3.0,5.493403795392682e-07
goddthfc,3.0,5.493403795392682e-07
godelko_,3.0,5.493403795392682e-07
godisamyron,3.0,5.493403795392682e-07
goggy58464800,3.0,5.493403795392682e-07
KaeN54806354,3.0,5.493403795392682e-07
AbcbcAbcbc1,3.0,5.493403795392682e-07
nosidlakw,3.0,5.493403795392682e-07
Darek59310048,3.0,5.493403795392682e-07
KajaM53932191,3.0,5.493403795392682e-07
good__deity,3.0,5.493403795392682e-07
Ops_erwator,3.0,5.493403795392682e-07
nowicka_ma,3.0,5.493403795392682e-07
gkrupa2,3.0,5.493403795392682e-07
DarekNowak18,3.0,5.493403795392682e-07
PBaran81,3.0,5.493403795392682e-07
gaston_faber,3.0,5.493403795392682e-07
Ad1kfn,3.0,5.493403795392682e-07
PEljasz,3.0,5.493403795392682e-07
PEXPharmaSeq,3.0,5.493403795392682e-07
Daria76609593,3.0,5.493403795392682e-07
nxmxnbl,3.0,5.493403795392682e-07
nwdanka,3.0,5.493403795392682e-07
nw0ahm,3.0,5.493403795392682e-07
KacpeRadecky,3.0,5.493403795392682e-07
Artur55475845,3.0,5.493403795392682e-07
Artur68635844,3.0,5.493403795392682e-07
ggizelewski,3.0,5.493403795392682e-07
ghostby,3.0,5.493403795392682e-07
OwskaEla,3.0,5.493403795392682e-07
Kacper96362983,3.0,5.493403795392682e-07
OwadSzerszen,3.0,5.493403795392682e-07
OwMaaaan,3.0,5.493403795392682e-07
AbsurdaIista,3.0,5.493403795392682e-07
OutOfContext77,3.0,5.493403795392682e-07
Ourse13,3.0,5.493403795392682e-07
NuevePierluigi,3.0,5.493403795392682e-07
h0n3stly__,3.0,5.493403795392682e-07
Nowyczaszmian,3.0,5.493403795392682e-07
Arwendal,3.0,5.493403795392682e-07
iamparamonster,3.0,5.493403795392682e-07
MylosOnikos,3.0,5.493403795392682e-07
Myhell21366589,3.0,5.493403795392682e-07
MyPOLE_STAR,3.0,5.493403795392682e-07
neoliberal1916,3.0,5.493403795392682e-07
vantaeluna,3.0,5.493403795392682e-07
Damian04682618,3.0,5.493403795392682e-07
MusiaAntoni,3.0,5.493403795392682e-07
Murzyn_,3.0,5.493403795392682e-07
DameBTC,3.0,5.493403795392682e-07
Damazy__Czorgut,3.0,5.493403795392682e-07
Muchoborek,3.0,5.493403795392682e-07
varusentin,3.0,5.493403795392682e-07
igaignisq,3.0,5.493403795392682e-07
DamKazmierczak,3.0,5.493403795392682e-07
Ms_Sylvia_Es,3.0,5.493403795392682e-07
Karol97166085,3.0,5.493403795392682e-07
igniffer,3.0,5.493403795392682e-07
MrusPani,3.0,5.493403795392682e-07
DajamanOfficial,3.0,5.493403795392682e-07
KarolGPW,3.0,5.493403795392682e-07
iadam8,3.0,5.493403795392682e-07
N1gh7_5ky,3.0,5.493403795392682e-07
ukaszChrzanow11,3.0,5.493403795392682e-07
N3sk4_,3.0,5.493403795392682e-07
NalepaJan,3.0,5.493403795392682e-07
Karaluchcom,3.0,5.493403795392682e-07
newneoneoneone1,3.0,5.493403795392682e-07
hwangiefalls,3.0,5.493403795392682e-07
ASzekla,3.0,5.493403795392682e-07
hyasipela,3.0,5.493403795392682e-07
v1duite,3.0,5.493403795392682e-07
hyesoya,3.0,5.493403795392682e-07
Karl3219,3.0,5.493403795392682e-07
hyvnlvz,3.0,5.493403795392682e-07
i1meo,3.0,5.493403795392682e-07
NYCFCPL,3.0,5.493403795392682e-07
i49gyu,3.0,5.493403795392682e-07
nettur,3.0,5.493403795392682e-07
KaroMiPl,3.0,5.493403795392682e-07
NOP_Pixels,3.0,5.493403795392682e-07
AS_Cronos,3.0,5.493403795392682e-07
iFrancjaNews,3.0,5.493403795392682e-07
NFZ_Bydgoszcz,3.0,5.493403795392682e-07
NATAVXX,3.0,5.493403795392682e-07
NASK_pl,3.0,5.493403795392682e-07
Daisy_betty_,3.0,5.493403795392682e-07
Mroczkowska_M,3.0,5.493403795392682e-07
Aserrahan,3.0,5.493403795392682e-07
MroMro86615089,3.0,5.493403795392682e-07
MostWielki,3.0,5.493403795392682e-07
imobsessedwithh,3.0,5.493403795392682e-07
Daandren,3.0,5.493403795392682e-07
Moryc3000,3.0,5.493403795392682e-07
Karolin96080657,3.0,5.493403795392682e-07
Moriilana,3.0,5.493403795392682e-07
Karolina23W11,3.0,5.493403795392682e-07
incartascribis,3.0,5.493403795392682e-07
KarolinaLew,3.0,5.493403795392682e-07
vicexiaoyu,3.0,5.493403795392682e-07
vickor,3.0,5.493403795392682e-07
APK_1967,3.0,5.493403795392682e-07
inezq_aa,3.0,5.493403795392682e-07
MoomminJR,3.0,5.493403795392682e-07
infel1,3.0,5.493403795392682e-07
D_Nalecz,3.0,5.493403795392682e-07
natalia99355332,3.0,5.493403795392682e-07
injabu,3.0,5.493403795392682e-07
D_A_N_0_,3.0,5.493403795392682e-07
Karwik1899,3.0,5.493403795392682e-07
Kasia01289473,3.0,5.493403795392682e-07
Karolin63735906,3.0,5.493403795392682e-07
Motykaraz,3.0,5.493403795392682e-07
imhalssey,3.0,5.493403795392682e-07
ikotele,3.0,5.493403795392682e-07
vengguk,3.0,5.493403795392682e-07
Mr_President_PL,3.0,5.493403795392682e-07
ikavi__,3.0,5.493403795392682e-07
KarolMich3,3.0,5.493403795392682e-07
naworski,3.0,5.493403795392682e-07
ikissyniki,3.0,5.493403795392682e-07
ikorira,3.0,5.493403795392682e-07
venividiamavi26,3.0,5.493403795392682e-07
KarolParkita,3.0,5.493403795392682e-07
Asia40080714,3.0,5.493403795392682e-07
im_nikkiii,3.0,5.493403795392682e-07
MrMushroomer,3.0,5.493403795392682e-07
veraweri,3.0,5.493403795392682e-07
iluvoiks,3.0,5.493403795392682e-07
Karol_Zaluski,3.0,5.493403795392682e-07
MrGdanszczanin,3.0,5.493403795392682e-07
ilyjdb_x,3.0,5.493403795392682e-07
veroniqa83,3.0,5.493403795392682e-07
natreasvre,3.0,5.493403795392682e-07
im_boss_lmao,3.0,5.493403795392682e-07
huntingxthings,3.0,5.493403795392682e-07
hujemuje030,3.0,5.493403795392682e-07
Kara_Karus,3.0,5.493403795392682e-07
NieRozumiemCie,3.0,5.493403795392682e-07
harrosesy,3.0,5.493403795392682e-07
KamilRozycki82,3.0,5.493403795392682e-07
haszpel,3.0,5.493403795392682e-07
hatsy_9,3.0,5.493403795392682e-07
NiziolTom,3.0,5.493403795392682e-07
ulenkauk,3.0,5.493403795392682e-07
niepodleglaxxx,3.0,5.493403795392682e-07
KamilZyzak,3.0,5.493403795392682e-07
Nikodem21763037,3.0,5.493403795392682e-07
NikoArka,3.0,5.493403795392682e-07
NikiToleran,3.0,5.493403795392682e-07
nienacek,3.0,5.493403795392682e-07
NikFil12,3.0,5.493403795392682e-07
undasque,3.0,5.493403795392682e-07
hemospasadox,3.0,5.493403795392682e-07
Damien80721786,3.0,5.493403795392682e-07
Nienaganny197,3.0,5.493403795392682e-07
uniquefireball,3.0,5.493403795392682e-07
herbik_a,3.0,5.493403795392682e-07
Nie_i_Amen,3.0,5.493403795392682e-07
Nie_Brak_Opinii,3.0,5.493403795392682e-07
haroldspumpkin,3.0,5.493403795392682e-07
nieugiety_60,3.0,5.493403795392682e-07
Daniel33821763,3.0,5.493403795392682e-07
Not_Fair_Enough,3.0,5.493403795392682e-07
KamilG1974,3.0,5.493403795392682e-07
h_dysko,3.0,5.493403795392682e-07
h_k1916,3.0,5.493403795392682e-07
A_Marushewski,3.0,5.493403795392682e-07
hacozaquaco,3.0,5.493403795392682e-07
NovyNewcastle,3.0,5.493403795392682e-07
niezlykokspl,3.0,5.493403795392682e-07
haenohae,3.0,5.493403795392682e-07
Notosig,3.0,5.493403795392682e-07
hakenkreuz1889,3.0,5.493403795392682e-07
Daniel62510408,3.0,5.493403795392682e-07
NosenseSts,3.0,5.493403795392682e-07
AZet_LWA,3.0,5.493403795392682e-07
Daniel91500918,3.0,5.493403795392682e-07
Daniel85007224,3.0,5.493403795392682e-07
niewiemkto7,3.0,5.493403795392682e-07
niewiembuu,3.0,5.493403795392682e-07
ukasz_michal,3.0,5.493403795392682e-07
hansiuzpolski,3.0,5.493403795392682e-07
ukeys88,3.0,5.493403795392682e-07
NieTenSort,3.0,5.493403795392682e-07
Damiann1308,3.0,5.493403795392682e-07
NamretOS,3.0,5.493403795392682e-07
niedowidzenie,3.0,5.493403795392682e-07
hopelessharu,3.0,5.493403795392682e-07
hopestvrs,3.0,5.493403795392682e-07
hoplinski,3.0,5.493403795392682e-07
DamianDamianos,3.0,5.493403795392682e-07
horace_badman,3.0,5.493403795392682e-07
horbulewicz,3.0,5.493403795392682e-07
Natalia91580227,3.0,5.493403795392682e-07
hourlymason,3.0,5.493403795392682e-07
niallerek_love,3.0,5.493403795392682e-07
hoyeonkitt,3.0,5.493403795392682e-07
niallerbaza,3.0,5.493403795392682e-07
usharak10,3.0,5.493403795392682e-07
Kapitan_Nomada,3.0,5.493403795392682e-07
hskzbdobzubx3hs,3.0,5.493403795392682e-07
nezriffic,3.0,5.493403795392682e-07
Damian835,3.0,5.493403795392682e-07
Narman81,3.0,5.493403795392682e-07
usuario_otaku,3.0,5.493403795392682e-07
hubertbu2,3.0,5.493403795392682e-07
usykM,3.0,5.493403795392682e-07
hubertkozak_,3.0,5.493403795392682e-07
NatashaKusch,3.0,5.493403795392682e-07
Natixjestem,3.0,5.493403795392682e-07
NaviAga5,3.0,5.493403795392682e-07
urlichowicz,3.0,5.493403795392682e-07
Nick_TheSICK,3.0,5.493403795392682e-07
heszteg,3.0,5.493403795392682e-07
hhyeko,3.0,5.493403795392682e-07
Damian_292,3.0,5.493403795392682e-07
Nexhxx,3.0,5.493403795392682e-07
hideoPL,3.0,5.493403795392682e-07
Artur_Gusinski,3.0,5.493403795392682e-07
hiitsmebaby,3.0,5.493403795392682e-07
hikimiru,3.0,5.493403795392682e-07
